SCHOOL_YEAR,LEVEL_CODE,DIV_NUM,DIV_NAME,SCH_NUM,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,CTE_PROGRAM_NUM,CTE_PROGRAM_NAME,COMPLETER_CNT
2014-2015,DIV,11,Bland County ,,,5,,,N,,0405,Administrative Support,16
2014-2015,DIV,11,Bland County ,,,5,,,,N,0405,Administrative Support,13
2014-2015,DIV,11,Bland County ,,,5,,,,,0405,Administrative Support,16
2014-2015,DIV,11,Bland County ,,,,,N,N,N,0405,Administrative Support,12
2014-2015,DIV,11,Bland County ,,,,,N,N,,0405,Administrative Support,15
2014-2015,DIV,11,Bland County ,,,,,N,,N,0405,Administrative Support,12
2014-2015,DIV,11,Bland County ,,,,,N,,,0405,Administrative Support,15
2014-2015,DIV,11,Bland County ,,,,,,N,N,0405,Administrative Support,13
2014-2015,DIV,11,Bland County ,,,,,,N,,0405,Administrative Support,16
2014-2015,DIV,11,Bland County ,,,,,,,N,0405,Administrative Support,13
2014-2015,DIV,11,Bland County ,,,,,,,,0405,Administrative Support,16
2014-2015,DIV,11,Bland County ,,,5,F,N,N,N,,,20
2014-2015,DIV,11,Bland County ,,,5,F,N,N,,,,29
2014-2015,DIV,11,Bland County ,,,5,F,N,,N,,,20
2014-2015,DIV,11,Bland County ,,,5,F,N,,,,,29
2014-2015,DIV,11,Bland County ,,,5,F,,N,N,,,20
2014-2015,DIV,11,Bland County ,,,5,F,,N,,,,29
2014-2015,DIV,11,Bland County ,,,5,F,,,N,,,20
2014-2015,DIV,11,Bland County ,,,5,F,,,,,,29
2014-2015,DIV,11,Bland County ,,,5,M,N,N,N,,,24
2014-2015,DIV,11,Bland County ,,,5,M,N,N,,,,33
2014-2015,DIV,11,Bland County ,,,5,M,N,,N,,,24
2014-2015,DIV,11,Bland County ,,,5,M,N,,,,,33
2014-2015,DIV,11,Bland County ,,,5,M,,N,N,,,28
2014-2015,DIV,11,Bland County ,,,5,M,,N,Y,,,11
2014-2015,DIV,11,Bland County ,,,5,M,,N,,,,39
2014-2015,DIV,11,Bland County ,,,5,M,,,N,,,28
2014-2015,DIV,11,Bland County ,,,5,M,,,Y,,,11
2014-2015,DIV,11,Bland County ,,,5,M,,,,,,39
2014-2015,DIV,11,Bland County ,,,5,,N,N,N,,,44
2014-2015,DIV,11,Bland County ,,,5,,N,N,Y,,,18
2014-2015,DIV,11,Bland County ,,,5,,N,N,,,,62
2014-2015,DIV,11,Bland County ,,,5,,N,,N,,,44
2014-2015,DIV,11,Bland County ,,,5,,N,,Y,,,18
2014-2015,DIV,11,Bland County ,,,5,,N,,,,,62
2014-2015,DIV,11,Bland County ,,,5,,,N,N,,,48
2014-2015,DIV,11,Bland County ,,,5,,,N,Y,,,20
2014-2015,DIV,11,Bland County ,,,5,,,N,,,,68
2014-2015,DIV,11,Bland County ,,,5,,,,N,,,48
2014-2015,DIV,11,Bland County ,,,5,,,,Y,,,20
2014-2015,DIV,11,Bland County ,,,5,,,,,,,68
2014-2015,DIV,11,Bland County ,,,,F,N,N,N,,,20
2014-2015,DIV,11,Bland County ,,,,F,N,N,,,,30
2014-2015,DIV,11,Bland County ,,,,F,N,,N,,,20
2014-2015,DIV,11,Bland County ,,,,F,N,,,,,30
2014-2015,DIV,11,Bland County ,,,,F,,N,N,,,20
2014-2015,DIV,11,Bland County ,,,,F,,N,,,,30
2014-2015,DIV,11,Bland County ,,,,F,,,N,,,20
2014-2015,DIV,11,Bland County ,,,,F,,,,,,30
2014-2015,DIV,11,Bland County ,,,,M,N,N,N,,,24
2014-2015,DIV,11,Bland County ,,,,M,N,N,,,,33
2014-2015,DIV,11,Bland County ,,,,M,N,,N,,,24
2014-2015,DIV,11,Bland County ,,,,M,N,,,,,33
2014-2015,DIV,11,Bland County ,,,,M,,N,N,,,28
2014-2015,DIV,11,Bland County ,,,,M,,N,Y,,,11
2014-2015,DIV,11,Bland County ,,,,M,,N,,,,39
2014-2015,DIV,11,Bland County ,,,,M,,,N,,,28
2014-2015,DIV,11,Bland County ,,,,M,,,Y,,,11
2014-2015,DIV,11,Bland County ,,,,M,,,,,,39
2014-2015,DIV,11,Bland County ,,,,,N,N,N,,,44
2014-2015,DIV,11,Bland County ,,,,,N,N,Y,,,19
2014-2015,DIV,11,Bland County ,,,,,N,N,,,,63
2014-2015,DIV,11,Bland County ,,,,,N,,N,,,44
2014-2015,DIV,11,Bland County ,,,,,N,,Y,,,19
2014-2015,DIV,11,Bland County ,,,,,N,,,,,63
2014-2015,DIV,11,Bland County ,,,,,,N,N,,,48
2014-2015,DIV,11,Bland County ,,,,,,N,Y,,,21
2014-2015,DIV,11,Bland County ,,,,,,N,,,,69
2014-2015,DIV,11,Bland County ,,,,,,,N,,,48
2014-2015,DIV,11,Bland County ,,,,,,,Y,,,21
2014-2015,DIV,11,Bland County ,,,,,,,,,,69
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,5,,,,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,,,N,N,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,,,N,,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,,,N,,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,,,,N,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,,,,,N,0401,General Management,16
2014-2015,DIV,12,Botetourt County ,,,,,,,,0401,General Management,17
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,,0801,Therapeutic Services,22
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,,0801,Therapeutic Services,22
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,,0801,Therapeutic Services,23
2014-2015,DIV,12,Botetourt County ,,,5,F,,,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,F,,,,0801,Therapeutic Services,23
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,0801,Therapeutic Services,22
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,0801,Therapeutic Services,22
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,0801,Therapeutic Services,23
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,0801,Therapeutic Services,16
2014-2015,DIV,12,Botetourt County ,,,5,,,,,0801,Therapeutic Services,23
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,,0801,Therapeutic Services,24
2014-2015,DIV,12,Botetourt County ,,,,F,N,,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,F,N,,,0801,Therapeutic Services,24
2014-2015,DIV,12,Botetourt County ,,,,F,,N,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,F,,N,,0801,Therapeutic Services,25
2014-2015,DIV,12,Botetourt County ,,,,F,,,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,F,,,,0801,Therapeutic Services,25
2014-2015,DIV,12,Botetourt County ,,,,,N,N,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,0801,Therapeutic Services,24
2014-2015,DIV,12,Botetourt County ,,,,,N,,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,,N,,,0801,Therapeutic Services,24
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,,,N,,0801,Therapeutic Services,25
2014-2015,DIV,12,Botetourt County ,,,,,,,N,0801,Therapeutic Services,17
2014-2015,DIV,12,Botetourt County ,,,,,,,,0801,Therapeutic Services,25
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,1002,Counseling and Mental Health Services,14
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,1002,Counseling and Mental Health Services,14
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,1002,Counseling and Mental Health Services,17
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,5,,,,,1002,Counseling and Mental Health Services,17
2014-2015,DIV,12,Botetourt County ,,,,,N,N,N,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,1002,Counseling and Mental Health Services,16
2014-2015,DIV,12,Botetourt County ,,,,,N,,N,1002,Counseling and Mental Health Services,15
2014-2015,DIV,12,Botetourt County ,,,,,N,,,1002,Counseling and Mental Health Services,16
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,1002,Counseling and Mental Health Services,16
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1002,Counseling and Mental Health Services,18
2014-2015,DIV,12,Botetourt County ,,,,,,,N,1002,Counseling and Mental Health Services,16
2014-2015,DIV,12,Botetourt County ,,,,,,,,1002,Counseling and Mental Health Services,18
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,5,F,,,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,5,,,,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,,F,N,,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,,F,,N,,1004,Personal Care Services,14
2014-2015,DIV,12,Botetourt County ,,,,F,,,,1004,Personal Care Services,14
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,,,N,,,1004,Personal Care Services,11
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1004,Personal Care Services,14
2014-2015,DIV,12,Botetourt County ,,,,,,,,1004,Personal Care Services,14
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,N,1102,Information Support and Services,62
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,,1102,Information Support and Services,67
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,N,1102,Information Support and Services,62
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,,1102,Information Support and Services,67
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,N,1102,Information Support and Services,64
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,,1102,Information Support and Services,70
2014-2015,DIV,12,Botetourt County ,,,5,F,,,N,1102,Information Support and Services,64
2014-2015,DIV,12,Botetourt County ,,,5,F,,,,1102,Information Support and Services,70
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,N,1102,Information Support and Services,29
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,,1102,Information Support and Services,32
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,N,1102,Information Support and Services,29
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,,1102,Information Support and Services,32
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,N,1102,Information Support and Services,30
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,,1102,Information Support and Services,34
2014-2015,DIV,12,Botetourt County ,,,5,M,,,N,1102,Information Support and Services,30
2014-2015,DIV,12,Botetourt County ,,,5,M,,,,1102,Information Support and Services,34
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,1102,Information Support and Services,91
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,1102,Information Support and Services,99
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,1102,Information Support and Services,91
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,1102,Information Support and Services,99
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,1102,Information Support and Services,94
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,1102,Information Support and Services,104
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,1102,Information Support and Services,94
2014-2015,DIV,12,Botetourt County ,,,5,,,,,1102,Information Support and Services,104
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,N,1102,Information Support and Services,64
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,,1102,Information Support and Services,69
2014-2015,DIV,12,Botetourt County ,,,,F,N,,N,1102,Information Support and Services,64
2014-2015,DIV,12,Botetourt County ,,,,F,N,,,1102,Information Support and Services,69
2014-2015,DIV,12,Botetourt County ,,,,F,,N,N,1102,Information Support and Services,66
2014-2015,DIV,12,Botetourt County ,,,,F,,N,,1102,Information Support and Services,72
2014-2015,DIV,12,Botetourt County ,,,,F,,,N,1102,Information Support and Services,66
2014-2015,DIV,12,Botetourt County ,,,,F,,,,1102,Information Support and Services,72
2014-2015,DIV,12,Botetourt County ,,,,M,N,N,N,1102,Information Support and Services,31
2014-2015,DIV,12,Botetourt County ,,,,M,N,N,,1102,Information Support and Services,34
2014-2015,DIV,12,Botetourt County ,,,,M,N,,N,1102,Information Support and Services,31
2014-2015,DIV,12,Botetourt County ,,,,M,N,,,1102,Information Support and Services,34
2014-2015,DIV,12,Botetourt County ,,,,M,,N,N,1102,Information Support and Services,32
2014-2015,DIV,12,Botetourt County ,,,,M,,N,,1102,Information Support and Services,36
2014-2015,DIV,12,Botetourt County ,,,,M,,,N,1102,Information Support and Services,32
2014-2015,DIV,12,Botetourt County ,,,,M,,,,1102,Information Support and Services,36
2014-2015,DIV,12,Botetourt County ,,,,,N,N,N,1102,Information Support and Services,95
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,1102,Information Support and Services,103
2014-2015,DIV,12,Botetourt County ,,,,,N,,N,1102,Information Support and Services,95
2014-2015,DIV,12,Botetourt County ,,,,,N,,,1102,Information Support and Services,103
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,1102,Information Support and Services,98
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1102,Information Support and Services,108
2014-2015,DIV,12,Botetourt County ,,,,,,,N,1102,Information Support and Services,98
2014-2015,DIV,12,Botetourt County ,,,,,,,,1102,Information Support and Services,108
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,1204,Law Enforcement Services,11
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1204,Law Enforcement Services,11
2014-2015,DIV,12,Botetourt County ,,,,,,,N,1204,Law Enforcement Services,11
2014-2015,DIV,12,Botetourt County ,,,,,,,,1204,Law Enforcement Services,11
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,5,M,,,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,5,,,,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,,M,,N,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,,M,,,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,,,,,,1301,Production,11
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,,1604,Facility and Mobile Equipment Maintenance,19
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,,1604,Facility and Mobile Equipment Maintenance,19
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,,1604,Facility and Mobile Equipment Maintenance,29
2014-2015,DIV,12,Botetourt County ,,,5,M,,,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,5,M,,,,1604,Facility and Mobile Equipment Maintenance,29
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,1604,Facility and Mobile Equipment Maintenance,19
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,1604,Facility and Mobile Equipment Maintenance,19
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,1604,Facility and Mobile Equipment Maintenance,29
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,5,,,,,1604,Facility and Mobile Equipment Maintenance,29
2014-2015,DIV,12,Botetourt County ,,,,M,N,N,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,,M,N,N,,1604,Facility and Mobile Equipment Maintenance,20
2014-2015,DIV,12,Botetourt County ,,,,M,N,,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,,M,N,,,1604,Facility and Mobile Equipment Maintenance,20
2014-2015,DIV,12,Botetourt County ,,,,M,,N,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,,M,,N,,1604,Facility and Mobile Equipment Maintenance,30
2014-2015,DIV,12,Botetourt County ,,,,M,,,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,,M,,,,1604,Facility and Mobile Equipment Maintenance,30
2014-2015,DIV,12,Botetourt County ,,,,,N,N,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,,,N,N,,1604,Facility and Mobile Equipment Maintenance,20
2014-2015,DIV,12,Botetourt County ,,,,,N,,N,1604,Facility and Mobile Equipment Maintenance,14
2014-2015,DIV,12,Botetourt County ,,,,,N,,,1604,Facility and Mobile Equipment Maintenance,20
2014-2015,DIV,12,Botetourt County ,,,,,,N,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,,,,N,,1604,Facility and Mobile Equipment Maintenance,30
2014-2015,DIV,12,Botetourt County ,,,,,,,N,1604,Facility and Mobile Equipment Maintenance,22
2014-2015,DIV,12,Botetourt County ,,,,,,,,1604,Facility and Mobile Equipment Maintenance,30
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,N,,,111
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,Y,,,15
2014-2015,DIV,12,Botetourt County ,,,5,F,N,N,,,,126
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,N,,,111
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,Y,,,15
2014-2015,DIV,12,Botetourt County ,,,5,F,N,,,,,126
2014-2015,DIV,12,Botetourt County ,,,5,F,Y,N,,,,14
2014-2015,DIV,12,Botetourt County ,,,5,F,Y,,,,,14
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,N,,,120
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,Y,,,20
2014-2015,DIV,12,Botetourt County ,,,5,F,,N,,,,140
2014-2015,DIV,12,Botetourt County ,,,5,F,,,N,,,120
2014-2015,DIV,12,Botetourt County ,,,5,F,,,Y,,,20
2014-2015,DIV,12,Botetourt County ,,,5,F,,,,,,140
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,N,,,106
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,Y,,,13
2014-2015,DIV,12,Botetourt County ,,,5,M,N,N,,,,119
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,N,,,106
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,Y,,,13
2014-2015,DIV,12,Botetourt County ,,,5,M,N,,,,,119
2014-2015,DIV,12,Botetourt County ,,,5,M,Y,N,N,,,19
2014-2015,DIV,12,Botetourt County ,,,5,M,Y,N,,,,23
2014-2015,DIV,12,Botetourt County ,,,5,M,Y,,N,,,19
2014-2015,DIV,12,Botetourt County ,,,5,M,Y,,,,,23
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,N,,,125
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,Y,,,17
2014-2015,DIV,12,Botetourt County ,,,5,M,,N,,,,142
2014-2015,DIV,12,Botetourt County ,,,5,M,,,N,,,125
2014-2015,DIV,12,Botetourt County ,,,5,M,,,Y,,,17
2014-2015,DIV,12,Botetourt County ,,,5,M,,,,,,142
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,N,,,217
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,Y,,,28
2014-2015,DIV,12,Botetourt County ,,,5,,N,N,,,,245
2014-2015,DIV,12,Botetourt County ,,,5,,N,,N,,,217
2014-2015,DIV,12,Botetourt County ,,,5,,N,,Y,,,28
2014-2015,DIV,12,Botetourt County ,,,5,,N,,,,,245
2014-2015,DIV,12,Botetourt County ,,,5,,Y,N,N,,,28
2014-2015,DIV,12,Botetourt County ,,,5,,Y,N,,,,37
2014-2015,DIV,12,Botetourt County ,,,5,,Y,,N,,,28
2014-2015,DIV,12,Botetourt County ,,,5,,Y,,,,,37
2014-2015,DIV,12,Botetourt County ,,,5,,,N,N,,,245
2014-2015,DIV,12,Botetourt County ,,,5,,,N,Y,,,37
2014-2015,DIV,12,Botetourt County ,,,5,,,N,,,,282
2014-2015,DIV,12,Botetourt County ,,,5,,,,N,,,245
2014-2015,DIV,12,Botetourt County ,,,5,,,,Y,,,37
2014-2015,DIV,12,Botetourt County ,,,5,,,,,,,282
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,N,,,117
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,Y,,,17
2014-2015,DIV,12,Botetourt County ,,,,F,N,N,,,,134
2014-2015,DIV,12,Botetourt County ,,,,F,N,,N,,,117
2014-2015,DIV,12,Botetourt County ,,,,F,N,,Y,,,17
2014-2015,DIV,12,Botetourt County ,,,,F,N,,,,,134
2014-2015,DIV,12,Botetourt County ,,,,F,Y,N,,,,14
2014-2015,DIV,12,Botetourt County ,,,,F,Y,,,,,14
2014-2015,DIV,12,Botetourt County ,,,,F,,N,N,,,126
2014-2015,DIV,12,Botetourt County ,,,,F,,N,Y,,,22
